time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,cloud_cover,wind_speed_10m,wind_gusts_10m,year,month,day,hour,day_of_year,season,rain_flag
2025-01-11 17:00:00,14.9,84,14.7,1.3,99,6.0,17.6,2025,1,11,17,11,Winter,1
2025-01-11 18:00:00,13.6,93,14.1,0.3,100,1.7,17.6,2025,1,11,18,11,Winter,1
2025-01-11 19:00:00,13.0,93,11.6,1.2,100,13.0,24.1,2025,1,11,19,11,Winter,1
2025-01-11 20:00:00,12.7,86,11.5,0.6,100,8.6,25.2,2025,1,11,20,11,Winter,1
2025-01-11 21:00:00,12.3,85,11.1,0.1,90,7.9,14.0,2025,1,11,21,11,Winter,1
2025-01-11 22:00:00,11.6,89,10.7,0.1,99,5.8,14.0,2025,1,11,22,11,Winter,1
2025-01-11 23:00:00,11.3,91,10.6,0.0,69,4.5,9.7,2025,1,11,23,11,Winter,0
2025-01-12 00:00:00,11.0,90,10.2,0.0,1,3.8,6.8,2025,1,12,0,12,Winter,0
2025-01-12 01:00:00,9.9,93,8.7,0.0,17,5.9,8.6,2025,1,12,1,12,Winter,0
2025-01-12 02:00:00,10.4,94,9.3,0.0,20,6.1,10.8,2025,1,12,2,12,Winter,0
2025-01-12 03:00:00,9.9,95,8.9,0.0,14,5.4,10.4,2025,1,12,3,12,Winter,0
2025-01-12 04:00:00,9.8,93,8.8,0.0,62,4.3,7.9,2025,1,12,4,12,Winter,0
2025-01-12 05:00:00,10.4,93,9.3,0.0,3,6.2,9.4,2025,1,12,5,12,Winter,0
2025-01-12 06:00:00,10.5,96,10.0,0.0,9,3.1,4.0,2025,1,12,6,12,Winter,0
2025-01-12 07:00:00,10.2,96,9.6,0.0,11,3.2,4.3,2025,1,12,7,12,Winter,0
2025-01-12 08:00:00,12.0,95,11.5,0.0,0,6.0,11.2,2025,1,12,8,12,Winter,0
2025-01-12 09:00:00,13.9,91,13.9,0.0,48,4.4,12.6,2025,1,12,9,12,Winter,0
2025-01-12 10:00:00,15.1,87,15.2,0.0,57,5.6,16.2,2025,1,12,10,12,Winter,0
2025-01-12 11:00:00,16.4,82,16.8,0.1,31,4.1,16.2,2025,1,12,11,12,Winter,1
2025-01-12 12:00:00,17.4,77,18.1,0.0,32,2.1,15.5,2025,1,12,12,12,Winter,0
2025-01-12 13:00:00,17.8,73,18.3,0.0,99,3.0,15.1,2025,1,12,13,12,Winter,0
2025-01-12 14:00:00,18.0,70,18.2,0.0,96,3.3,15.1,2025,1,12,14,12,Winter,0
2025-01-12 15:00:00,18.0,67,18.3,0.0,89,1.9,13.0,2025,1,12,15,12,Winter,0
2025-01-12 16:00:00,17.9,67,18.1,0.0,15,1.8,9.0,2025,1,12,16,12,Winter,0
2025-01-12 17:00:00,16.3,77,16.4,0.0,42,4.0,7.9,2025,1,12,17,12,Winter,0
2025-01-12 18:00:00,13.4,91,13.5,0.0,11,3.1,9.4,2025,1,12,18,12,Winter,0
2025-01-12 19:00:00,12.9,92,12.7,0.0,17,4.3,7.9,2025,1,12,19,12,Winter,0
2025-01-12 20:00:00,12.8,93,12.4,0.0,15,6.0,11.9,2025,1,12,20,12,Winter,0
2025-01-12 21:00:00,12.3,94,11.8,0.0,9,6.2,12.2,2025,1,12,21,12,Winter,0
2025-01-12 22:00:00,11.7,95,11.1,0.0,5,5.6,12.2,2025,1,12,22,12,Winter,0
2025-01-12 23:00:00,10.6,96,9.9,0.0,0,4.8,11.5,2025,1,12,23,12,Winter,0
2025-01-13 00:00:00,9.9,96,9.1,0.0,0,4.2,9.4,2025,1,13,0,13,Winter,0
2025-01-13 01:00:00,9.8,96,8.9,0.0,0,4.9,9.7,2025,1,13,1,13,Winter,0
2025-01-13 02:00:00,9.7,97,8.7,0.0,11,5.2,11.2,2025,1,13,2,13,Winter,0
2025-01-13 03:00:00,9.5,97,8.5,0.0,20,5.4,11.2,2025,1,13,3,13,Winter,0
2025-01-13 04:00:00,9.4,98,8.1,0.0,41,6.8,14.0,2025,1,13,4,13,Winter,0
2025-01-13 05:00:00,9.2,99,7.8,0.0,100,7.1,14.8,2025,1,13,5,13,Winter,0
2025-01-13 06:00:00,9.9,98,8.7,0.0,48,7.2,16.9,2025,1,13,6,13,Winter,0
2025-01-13 07:00:00,9.8,97,8.6,0.0,21,7.2,14.8,2025,1,13,7,13,Winter,0
2025-01-13 08:00:00,10.8,94,9.5,0.0,3,8.2,18.0,2025,1,13,8,13,Winter,0
2025-01-13 09:00:00,12.2,92,11.5,0.0,0,6.7,18.4,2025,1,13,9,13,Winter,0
2025-01-13 10:00:00,14.1,83,13.5,0.0,0,6.7,19.4,2025,1,13,10,13,Winter,0
2025-01-13 11:00:00,15.7,77,15.2,0.0,0,6.8,20.9,2025,1,13,11,13,Winter,0
2025-01-13 12:00:00,17.2,73,17.2,0.0,0,6.4,20.9,2025,1,13,12,13,Winter,0
2025-01-13 13:00:00,18.3,68,18.3,0.0,0,6.2,19.8,2025,1,13,13,13,Winter,0
2025-01-13 14:00:00,18.9,65,18.6,0.0,0,6.6,19.4,2025,1,13,14,13,Winter,0
2025-01-13 15:00:00,19.0,65,18.6,0.0,0,7.0,19.1,2025,1,13,15,13,Winter,0
2025-01-13 16:00:00,18.5,69,18.3,0.0,0,6.7,18.4,2025,1,13,16,13,Winter,0
2025-01-13 17:00:00,16.8,77,16.8,0.0,0,5.8,15.1,2025,1,13,17,13,Winter,0
2025-01-13 18:00:00,15.5,82,15.2,0.0,0,7.0,13.7,2025,1,13,18,13,Winter,0
2025-01-13 19:00:00,14.8,83,14.3,0.0,0,7.7,15.1,2025,1,13,19,13,Winter,0
2025-01-13 20:00:00,14.1,85,13.3,0.0,0,8.6,16.9,2025,1,13,20,13,Winter,0
2025-01-13 21:00:00,13.4,86,12.4,0.0,0,8.6,17.3,2025,1,13,21,13,Winter,0
2025-01-13 22:00:00,12.8,88,11.8,0.0,0,8.5,17.3,2025,1,13,22,13,Winter,0
2025-01-13 23:00:00,12.2,90,11.1,0.0,0,8.0,16.9,2025,1,13,23,13,Winter,0
2025-01-14 00:00:00,11.6,91,10.6,0.0,0,7.5,15.5,2025,1,14,0,14,Winter,0
2025-01-14 01:00:00,11.1,93,9.9,0.0,0,8.0,15.1,2025,1,14,1,14,Winter,0
2025-01-14 02:00:00,10.7,94,9.4,0.0,0,8.1,15.5,2025,1,14,2,14,Winter,0
2025-01-14 03:00:00,9.9,95,8.6,0.0,0,7.2,15.5,2025,1,14,3,14,Winter,0
2025-01-14 04:00:00,9.5,95,8.1,0.0,0,7.3,14.8,2025,1,14,4,14,Winter,0
2025-01-14 05:00:00,9.0,95,7.5,0.0,0,6.6,14.4,2025,1,14,5,14,Winter,0
2025-01-14 06:00:00,9.1,96,7.7,0.0,0,6.3,14.8,2025,1,14,6,14,Winter,0
2025-01-14 07:00:00,8.7,97,7.3,0.0,0,6.2,11.9,2025,1,14,7,14,Winter,0
2025-01-14 08:00:00,10.0,95,8.6,0.0,1,8.1,14.8,2025,1,14,8,14,Winter,0
2025-01-14 09:00:00,11.9,90,11.2,0.0,0,5.4,16.2,2025,1,14,9,14,Winter,0
2025-01-14 10:00:00,13.7,83,13.3,0.0,0,4.3,16.2,2025,1,14,10,14,Winter,0
2025-01-14 11:00:00,15.4,75,15.1,0.0,0,4.0,15.5,2025,1,14,11,14,Winter,0
2025-01-14 12:00:00,16.7,70,16.9,0.0,0,3.3,15.5,2025,1,14,12,14,Winter,0
2025-01-14 13:00:00,17.6,67,17.9,0.0,0,3.2,14.8,2025,1,14,13,14,Winter,0
2025-01-14 14:00:00,18.1,64,18.0,0.0,0,3.4,14.0,2025,1,14,14,14,Winter,0
2025-01-14 15:00:00,18.2,64,18.0,0.0,0,3.9,13.7,2025,1,14,15,14,Winter,0
2025-01-14 16:00:00,17.8,66,17.7,0.0,0,3.6,12.2,2025,1,14,16,14,Winter,0
2025-01-14 17:00:00,16.2,74,16.4,0.0,0,2.1,8.6,2025,1,14,17,14,Winter,0
2025-01-14 18:00:00,15.4,76,15.4,0.0,0,2.1,2.9,2025,1,14,18,14,Winter,0
2025-01-14 19:00:00,14.4,80,14.4,0.0,0,2.2,3.2,2025,1,14,19,14,Winter,0
2025-01-14 20:00:00,14.1,80,14.1,0.0,0,1.5,3.2,2025,1,14,20,14,Winter,0
2025-01-14 21:00:00,13.3,82,12.8,0.0,0,4.5,6.8,2025,1,14,21,14,Winter,0
2025-01-14 22:00:00,13.3,82,13.1,0.0,0,1.4,6.8,2025,1,14,22,14,Winter,0
2025-01-14 23:00:00,12.4,85,12.1,0.0,0,2.4,3.6,2025,1,14,23,14,Winter,0
2025-01-15 00:00:00,11.9,88,11.8,0.0,0,0.7,3.6,2025,1,15,0,15,Winter,0
2025-01-15 01:00:00,11.4,90,11.3,0.0,100,0.2,1.4,2025,1,15,1,15,Winter,0
2025-01-15 02:00:00,10.6,93,10.4,0.0,39,0.6,1.8,2025,1,15,2,15,Winter,0
2025-01-15 03:00:00,9.5,99,9.3,0.0,17,0.5,1.8,2025,1,15,3,15,Winter,0
2025-01-15 04:00:00,9.3,99,9.0,0.0,100,0.4,1.4,2025,1,15,4,15,Winter,0
2025-01-15 05:00:00,9.1,99,8.6,0.0,100,1.1,5.8,2025,1,15,5,15,Winter,0
2025-01-15 06:00:00,9.1,99,8.5,0.0,100,1.8,6.8,2025,1,15,6,15,Winter,0
2025-01-15 07:00:00,9.2,98,8.5,0.0,100,2.4,7.2,2025,1,15,7,15,Winter,0
2025-01-15 08:00:00,9.7,98,9.1,0.0,100,2.8,9.0,2025,1,15,8,15,Winter,0
2025-01-15 09:00:00,11.0,93,10.4,0.0,100,4.2,13.0,2025,1,15,9,15,Winter,0
2025-01-15 10:00:00,12.6,94,12.4,0.0,98,4.2,14.4,2025,1,15,10,15,Winter,0
2025-01-15 11:00:00,15.2,87,15.6,0.0,65,3.8,15.1,2025,1,15,11,15,Winter,0
2025-01-15 12:00:00,17.1,79,17.5,0.0,24,5.6,17.3,2025,1,15,12,15,Winter,0
2025-01-15 13:00:00,18.0,69,17.9,0.0,10,5.9,20.5,2025,1,15,13,15,Winter,0
2025-01-15 14:00:00,18.3,67,18.1,0.0,11,5.3,18.4,2025,1,15,14,15,Winter,0
2025-01-15 15:00:00,18.4,66,18.1,0.0,13,5.4,16.2,2025,1,15,15,15,Winter,0
2025-01-15 16:00:00,18.0,67,17.7,0.0,26,5.1,15.5,2025,1,15,16,15,Winter,0
2025-01-15 17:00:00,16.3,78,16.4,0.0,44,3.9,11.9,2025,1,15,17,15,Winter,0
2025-01-15 18:00:00,14.2,82,13.7,0.0,92,5.8,10.8,2025,1,15,18,15,Winter,0
2025-01-15 19:00:00,13.6,86,13.3,0.0,56,4.8,12.6,2025,1,15,19,15,Winter,0
2025-01-15 20:00:00,12.9,89,12.5,0.9,79,4.5,9.4,2025,1,15,20,15,Winter,1
2025-01-15 21:00:00,13.0,89,12.8,1.6,86,3.6,8.6,2025,1,15,21,15,Winter,1
2025-01-15 22:00:00,12.9,90,12.3,0.4,49,6.3,10.4,2025,1,15,22,15,Winter,1
2025-01-15 23:00:00,12.2,93,12.2,0.0,60,2.2,11.2,2025,1,15,23,15,Winter,0
2025-01-16 00:00:00,12.0,92,11.8,0.0,67,2.6,3.2,2025,1,16,0,16,Winter,0
2025-01-16 01:00:00,11.6,93,11.3,0.0,55,2.7,3.2,2025,1,16,1,16,Winter,0
2025-01-16 02:00:00,11.1,95,10.5,0.0,91,4.5,6.1,2025,1,16,2,16,Winter,0
2025-01-16 03:00:00,11.7,95,11.3,0.0,100,4.0,11.2,2025,1,16,3,16,Winter,0
2025-01-16 04:00:00,11.6,95,11.3,0.0,100,3.2,6.1,2025,1,16,4,16,Winter,0
2025-01-16 05:00:00,11.8,94,11.4,0.0,83,4.0,6.8,2025,1,16,5,16,Winter,0
2025-01-16 06:00:00,12.2,94,11.6,0.1,100,6.2,11.9,2025,1,16,6,16,Winter,1
2025-01-16 07:00:00,12.3,94,11.8,0.1,100,5.6,11.9,2025,1,16,7,16,Winter,1
2025-01-16 08:00:00,12.6,93,12.4,0.2,100,4.3,10.1,2025,1,16,8,16,Winter,1
2025-01-16 09:00:00,13.1,93,12.9,0.3,100,5.8,14.0,2025,1,16,9,16,Winter,1
2025-01-16 10:00:00,14.5,87,14.3,0.0,16,5.7,16.6,2025,1,16,10,16,Winter,0
2025-01-16 11:00:00,16.2,75,15.9,0.0,32,5.6,18.0,2025,1,16,11,16,Winter,0
2025-01-16 12:00:00,17.0,70,16.8,0.0,30,3.8,17.6,2025,1,16,12,16,Winter,0
2025-01-16 13:00:00,17.4,67,17.2,0.0,39,3.7,14.4,2025,1,16,13,16,Winter,0
2025-01-16 14:00:00,18.0,63,17.8,0.0,7,3.1,14.0,2025,1,16,14,16,Winter,0
2025-01-16 15:00:00,18.0,62,17.7,0.0,3,3.3,11.9,2025,1,16,15,16,Winter,0
2025-01-16 16:00:00,17.8,63,17.4,0.0,15,4.1,11.9,2025,1,16,16,16,Winter,0
2025-01-16 17:00:00,17.0,73,17.3,0.0,7,2.1,9.7,2025,1,16,17,16,Winter,0
2025-01-16 18:00:00,14.7,80,14.6,0.0,1,3.3,5.4,2025,1,16,18,16,Winter,0
2025-01-16 19:00:00,13.8,83,13.5,0.0,0,4.5,7.2,2025,1,16,19,16,Winter,0
2025-01-16 20:00:00,13.3,85,12.8,0.0,1,5.0,8.3,2025,1,16,20,16,Winter,0
2025-01-16 21:00:00,12.6,86,12.0,0.0,1,5.2,8.3,2025,1,16,21,16,Winter,0
2025-01-16 22:00:00,12.1,88,11.3,0.0,0,5.1,8.3,2025,1,16,22,16,Winter,0
2025-01-16 23:00:00,11.5,89,10.8,0.0,0,4.8,8.3,2025,1,16,23,16,Winter,0
2025-01-17 00:00:00,11.1,91,10.2,0.0,0,5.2,8.6,2025,1,17,0,17,Winter,0
2025-01-17 01:00:00,11.0,90,10.0,0.0,0,5.6,10.4,2025,1,17,1,17,Winter,0
2025-01-17 02:00:00,11.0,89,9.8,0.0,0,6.5,11.9,2025,1,17,2,17,Winter,0
2025-01-17 03:00:00,10.7,90,9.4,0.0,0,7.5,14.4,2025,1,17,3,17,Winter,0
2025-01-17 04:00:00,10.3,89,8.8,0.0,0,7.5,14.8,2025,1,17,4,17,Winter,0
2025-01-17 05:00:00,9.8,89,8.3,0.0,0,7.1,14.0,2025,1,17,5,17,Winter,0
2025-01-17 06:00:00,9.3,94,8.0,0.0,0,5.9,12.6,2025,1,17,6,17,Winter,0
2025-01-17 07:00:00,9.2,94,7.9,0.0,0,6.1,11.9,2025,1,17,7,17,Winter,0
2025-01-17 08:00:00,10.7,91,9.4,0.0,0,7.8,14.4,2025,1,17,8,17,Winter,0
2025-01-17 09:00:00,12.4,87,11.6,0.0,0,5.7,15.1,2025,1,17,9,17,Winter,0
2025-01-17 10:00:00,14.3,81,13.9,0.0,0,5.0,16.6,2025,1,17,10,17,Winter,0
2025-01-17 11:00:00,16.2,74,15.8,0.0,0,5.8,18.4,2025,1,17,11,17,Winter,0
2025-01-17 12:00:00,17.6,67,17.4,0.0,0,6.8,20.9,2025,1,17,12,17,Winter,0
2025-01-17 13:00:00,18.5,62,18.1,0.0,0,7.2,20.9,2025,1,17,13,17,Winter,0
2025-01-17 14:00:00,18.9,58,17.8,0.0,0,8.5,22.7,2025,1,17,14,17,Winter,0
2025-01-17 15:00:00,18.8,58,17.5,0.0,0,9.3,23.4,2025,1,17,15,17,Winter,0
2025-01-17 16:00:00,18.0,61,16.9,0.0,0,8.4,22.7,2025,1,17,16,17,Winter,0
2025-01-17 17:00:00,16.2,69,15.2,0.0,0,7.6,19.1,2025,1,17,17,17,Winter,0
2025-01-17 18:00:00,14.2,76,13.0,0.0,0,7.8,17.6,2025,1,17,18,17,Winter,0
2025-01-17 19:00:00,13.3,79,12.0,0.0,0,7.9,15.5,2025,1,17,19,17,Winter,0
2025-01-17 20:00:00,12.6,82,11.4,0.0,0,7.9,15.5,2025,1,17,20,17,Winter,0
2025-01-17 21:00:00,11.8,85,10.7,0.0,14,6.6,15.5,2025,1,17,21,17,Winter,0
2025-01-17 22:00:00,10.7,89,9.6,0.0,3,5.1,13.0,2025,1,17,22,17,Winter,0
2025-01-17 23:00:00,10.2,91,9.1,0.0,7,5.2,10.1,2025,1,17,23,17,Winter,0
2025-01-18 00:00:00,9.7,93,8.5,0.0,23,5.7,10.8,2025,1,18,0,18,Winter,0
2025-01-18 01:00:00,8.8,96,7.6,0.0,12,4.3,10.8,2025,1,18,1,18,Winter,0
2025-01-18 02:00:00,8.4,97,7.1,0.0,7,4.9,8.6,2025,1,18,2,18,Winter,0
2025-01-18 03:00:00,8.2,99,6.6,0.0,30,6.9,11.9,2025,1,18,3,18,Winter,0
2025-01-18 04:00:00,7.9,100,6.0,0.0,100,8.6,16.6,2025,1,18,4,18,Winter,0
2025-01-18 05:00:00,7.8,99,6.0,0.0,100,7.7,16.9,2025,1,18,5,18,Winter,0
2025-01-18 06:00:00,9.5,99,8.3,0.0,100,6.7,18.4,2025,1,18,6,18,Winter,0
2025-01-18 07:00:00,9.7,97,8.5,0.0,100,6.6,15.8,2025,1,18,7,18,Winter,0
2025-01-18 08:00:00,10.0,98,8.8,0.0,100,7.5,18.0,2025,1,18,8,18,Winter,0
2025-01-18 09:00:00,10.7,96,9.7,0.0,100,6.5,17.3,2025,1,18,9,18,Winter,0
2025-01-18 10:00:00,12.7,89,12.4,0.0,100,3.5,18.7,2025,1,18,10,18,Winter,0
2025-01-18 11:00:00,14.0,84,14.1,0.0,79,2.1,13.0,2025,1,18,11,18,Winter,0
2025-01-18 12:00:00,15.6,77,15.6,0.0,3,3.3,14.4,2025,1,18,12,18,Winter,0
2025-01-18 13:00:00,17.1,69,17.6,0.0,1,3.0,14.8,2025,1,18,13,18,Winter,0
2025-01-18 14:00:00,17.8,65,17.4,0.0,93,4.6,16.2,2025,1,18,14,18,Winter,0
2025-01-18 15:00:00,17.8,62,17.4,0.0,4,3.4,15.8,2025,1,18,15,18,Winter,0
2025-01-18 16:00:00,17.6,63,17.4,0.0,7,2.7,11.2,2025,1,18,16,18,Winter,0
2025-01-18 17:00:00,16.0,72,16.1,0.0,45,1.0,6.1,2025,1,18,17,18,Winter,0
2025-01-18 18:00:00,15.1,79,15.4,0.0,45,1.1,2.2,2025,1,18,18,18,Winter,0
2025-01-18 19:00:00,14.1,81,14.2,0.0,34,0.6,1.8,2025,1,18,19,18,Winter,0
2025-01-18 20:00:00,13.2,84,13.3,0.0,35,0.3,1.1,2025,1,18,20,18,Winter,0
2025-01-18 21:00:00,12.3,87,12.1,0.0,17,1.7,2.9,2025,1,18,21,18,Winter,0
2025-01-18 22:00:00,11.1,92,10.5,0.0,57,3.7,6.1,2025,1,18,22,18,Winter,0
2025-01-18 23:00:00,10.1,96,9.4,0.0,58,3.8,7.2,2025,1,18,23,18,Winter,0
2025-01-19 00:00:00,9.7,98,8.9,0.0,96,4.5,8.3,2025,1,19,0,19,Winter,0
2025-01-19 01:00:00,9.4,100,8.7,0.0,100,3.6,9.0,2025,1,19,1,19,Winter,0
2025-01-19 02:00:00,9.2,100,8.5,0.0,100,3.1,8.3,2025,1,19,2,19,Winter,0
2025-01-19 03:00:00,8.9,100,8.4,0.0,100,1.6,7.6,2025,1,19,3,19,Winter,0
2025-01-19 04:00:00,9.1,98,8.5,0.0,100,1.9,5.4,2025,1,19,4,19,Winter,0
2025-01-19 05:00:00,9.0,99,8.5,0.0,100,1.5,5.8,2025,1,19,5,19,Winter,0
2025-01-19 06:00:00,10.4,95,10.0,0.0,100,2.2,6.8,2025,1,19,6,19,Winter,0
2025-01-19 07:00:00,10.4,96,9.9,0.0,100,2.9,6.8,2025,1,19,7,19,Winter,0
2025-01-19 08:00:00,10.9,95,10.6,0.0,100,2.0,8.6,2025,1,19,8,19,Winter,0
2025-01-19 09:00:00,12.3,96,12.5,0.0,100,1.5,9.0,2025,1,19,9,19,Winter,0
2025-01-19 10:00:00,14.3,90,14.9,0.0,43,2.1,10.4,2025,1,19,10,19,Winter,0
2025-01-19 11:00:00,16.5,84,17.3,0.0,6,3.0,13.3,2025,1,19,11,19,Winter,0
2025-01-19 12:00:00,18.7,73,19.6,0.0,22,3.4,14.4,2025,1,19,12,19,Winter,0
2025-01-19 13:00:00,20.2,67,21.2,0.0,6,3.7,14.4,2025,1,19,13,19,Winter,0
2025-01-19 14:00:00,21.1,65,21.8,0.0,33,4.6,15.1,2025,1,19,14,19,Winter,0
2025-01-19 15:00:00,21.3,65,22.0,0.0,51,4.9,15.1,2025,1,19,15,19,Winter,0
2025-01-19 16:00:00,20.8,68,21.8,0.0,71,4.1,13.7,2025,1,19,16,19,Winter,0
2025-01-19 17:00:00,19.0,78,20.2,0.0,58,3.2,9.4,2025,1,19,17,19,Winter,0
2025-01-19 18:00:00,18.1,81,19.0,0.0,95,4.6,7.2,2025,1,19,18,19,Winter,0
2025-01-19 19:00:00,17.7,80,18.6,0.0,89,3.2,6.8,2025,1,19,19,19,Winter,0
2025-01-19 20:00:00,17.2,80,18.0,0.0,36,2.8,4.7,2025,1,19,20,19,Winter,0
2025-01-19 21:00:00,16.6,80,17.2,0.0,8,2.4,4.0,2025,1,19,21,19,Winter,0
2025-01-19 22:00:00,15.6,84,16.0,0.0,0,3.6,5.4,2025,1,19,22,19,Winter,0
2025-01-19 23:00:00,14.7,88,14.7,0.0,0,5.5,9.4,2025,1,19,23,19,Winter,0
2025-01-20 00:00:00,14.3,89,14.3,0.0,4,5.5,10.4,2025,1,20,0,20,Winter,0
2025-01-20 01:00:00,13.7,91,13.6,0.0,2,5.6,10.1,2025,1,20,1,20,Winter,0
2025-01-20 02:00:00,13.3,91,12.9,0.0,13,5.9,10.8,2025,1,20,2,20,Winter,0
2025-01-20 03:00:00,13.0,91,12.5,0.0,23,6.4,11.9,2025,1,20,3,20,Winter,0
2025-01-20 04:00:00,12.8,91,12.1,0.0,33,7.5,14.0,2025,1,20,4,20,Winter,0
2025-01-20 05:00:00,12.5,91,11.8,0.0,45,7.5,14.4,2025,1,20,5,20,Winter,0
2025-01-20 06:00:00,12.0,93,11.1,0.0,40,8.2,15.1,2025,1,20,6,20,Winter,0
2025-01-20 07:00:00,11.7,94,10.8,0.0,46,7.8,15.8,2025,1,20,7,20,Winter,0
2025-01-20 08:00:00,12.6,93,11.9,0.0,23,8.0,16.9,2025,1,20,8,20,Winter,0
2025-01-20 09:00:00,14.4,90,14.4,0.0,16,6.1,16.9,2025,1,20,9,20,Winter,0
2025-01-20 10:00:00,16.5,84,16.8,0.0,0,6.5,19.1,2025,1,20,10,20,Winter,0
2025-01-20 11:00:00,18.5,77,18.8,0.0,0,7.7,22.0,2025,1,20,11,20,Winter,0
2025-01-20 12:00:00,20.1,72,20.8,0.0,0,8.3,23.4,2025,1,20,12,20,Winter,0
2025-01-20 13:00:00,21.2,70,22.1,0.0,0,9.1,24.5,2025,1,20,13,20,Winter,0
2025-01-20 14:00:00,21.9,66,22.1,0.0,0,10.2,25.9,2025,1,20,14,20,Winter,0
2025-01-20 15:00:00,21.9,65,22.1,0.0,0,10.2,25.6,2025,1,20,15,20,Winter,0
2025-01-20 16:00:00,21.4,68,21.8,0.0,0,8.8,24.1,2025,1,20,16,20,Winter,0
2025-01-20 17:00:00,19.6,75,20.3,0.0,0,6.5,19.4,2025,1,20,17,20,Winter,0
2025-01-20 18:00:00,18.5,79,19.1,0.0,0,6.7,13.0,2025,1,20,18,20,Winter,0
2025-01-20 19:00:00,17.9,81,18.3,0.0,0,7.2,14.0,2025,1,20,19,20,Winter,0
2025-01-20 20:00:00,17.1,84,17.5,0.0,0,7.1,14.0,2025,1,20,20,20,Winter,0
2025-01-20 21:00:00,16.4,86,16.7,0.0,0,7.3,14.0,2025,1,20,21,20,Winter,0
2025-01-20 22:00:00,15.9,87,16.0,0.0,0,7.4,14.4,2025,1,20,22,20,Winter,0
2025-01-20 23:00:00,15.3,88,15.2,0.0,0,7.5,15.1,2025,1,20,23,20,Winter,0
2025-01-21 00:00:00,14.6,88,14.4,0.0,0,6.9,14.4,2025,1,21,0,21,Winter,0
2025-01-21 01:00:00,14.1,89,13.8,0.0,0,7.3,13.7,2025,1,21,1,21,Winter,0
2025-01-21 02:00:00,13.6,90,13.1,0.0,0,6.9,13.7,2025,1,21,2,21,Winter,0
2025-01-21 03:00:00,12.7,91,12.1,0.0,0,6.7,13.0,2025,1,21,3,21,Winter,0
2025-01-21 04:00:00,12.3,91,11.5,0.0,0,6.8,13.0,2025,1,21,4,21,Winter,0
2025-01-21 05:00:00,11.8,92,11.0,0.0,0,6.7,13.0,2025,1,21,5,21,Winter,0
2025-01-21 06:00:00,11.3,90,10.2,0.0,0,7.3,14.4,2025,1,21,6,21,Winter,0
2025-01-21 07:00:00,11.1,91,9.8,0.0,0,7.9,15.1,2025,1,21,7,21,Winter,0
2025-01-21 08:00:00,12.4,87,11.0,0.0,0,10.0,19.1,2025,1,21,8,21,Winter,0
2025-01-21 09:00:00,14.2,84,13.6,0.0,0,7.8,18.7,2025,1,21,9,21,Winter,0
2025-01-21 10:00:00,16.6,75,16.2,0.0,0,7.0,19.4,2025,1,21,10,21,Winter,0
2025-01-21 11:00:00,18.7,68,18.5,0.0,1,7.0,20.9,2025,1,21,11,21,Winter,0
2025-01-21 12:00:00,20.3,62,20.5,0.0,3,7.2,21.2,2025,1,21,12,21,Winter,0
2025-01-21 13:00:00,21.4,58,21.5,0.0,0,8.1,22.0,2025,1,21,13,21,Winter,0
2025-01-21 14:00:00,21.9,55,21.4,0.0,0,8.7,22.7,2025,1,21,14,21,Winter,0
2025-01-21 15:00:00,21.7,55,21.1,0.0,0,9.0,22.7,2025,1,21,15,21,Winter,0
2025-01-21 16:00:00,20.9,60,20.5,0.0,0,8.4,22.0,2025,1,21,16,21,Winter,0
2025-01-21 17:00:00,19.0,69,19.0,0.0,0,6.9,18.7,2025,1,21,17,21,Winter,0
2025-01-21 18:00:00,17.7,74,17.7,0.0,0,6.7,13.0,2025,1,21,18,21,Winter,0
2025-01-21 19:00:00,17.0,77,16.8,0.0,0,7.1,13.7,2025,1,21,19,21,Winter,0
2025-01-21 20:00:00,16.1,79,15.9,0.0,0,7.1,14.0,2025,1,21,20,21,Winter,0
2025-01-21 21:00:00,15.4,81,15.0,0.0,0,7.0,14.0,2025,1,21,21,21,Winter,0
2025-01-21 22:00:00,14.7,82,14.1,0.0,0,6.8,13.3,2025,1,21,22,21,Winter,0
2025-01-21 23:00:00,14.2,83,13.5,0.0,0,6.9,13.7,2025,1,21,23,21,Winter,0
2025-01-22 00:00:00,13.6,84,12.9,0.0,0,6.6,13.7,2025,1,22,0,22,Winter,0
2025-01-22 01:00:00,13.1,86,12.4,0.0,0,6.4,12.6,2025,1,22,1,22,Winter,0
2025-01-22 02:00:00,12.4,89,11.8,0.0,0,5.7,11.9,2025,1,22,2,22,Winter,0
2025-01-22 03:00:00,11.9,90,11.2,0.0,0,5.4,10.4,2025,1,22,3,22,Winter,0
2025-01-22 04:00:00,11.3,91,10.5,0.0,0,5.0,10.1,2025,1,22,4,22,Winter,0
2025-01-22 05:00:00,10.8,92,10.0,0.0,0,4.8,7.9,2025,1,22,5,22,Winter,0
2025-01-22 06:00:00,10.5,94,9.6,0.0,0,4.9,8.6,2025,1,22,6,22,Winter,0
2025-01-22 07:00:00,10.4,94,9.5,0.0,0,5.1,9.4,2025,1,22,7,22,Winter,0
2025-01-22 08:00:00,11.9,91,11.0,0.0,0,6.6,13.0,2025,1,22,8,22,Winter,0
2025-01-22 09:00:00,14.3,85,14.2,0.0,0,4.4,13.3,2025,1,22,9,22,Winter,0
