time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2025-01-16 09:00:00,119.0,120.1,1148.0,41.0,31.4,56.0
2025-01-16 10:00:00,101.0,102.7,945.0,35.0,34.7,77.0
2025-01-16 11:00:00,90.1,92.2,770.0,30.1,39.0,97.0
2025-01-16 12:00:00,93.4,96.2,642.0,26.7,45.7,115.0
2025-01-16 13:00:00,99.7,102.7,543.0,24.3,53.3,131.0
2025-01-16 14:00:00,103.4,106.4,583.0,26.1,58.1,137.0
2025-01-16 15:00:00,105.9,108.7,862.0,35.2,57.2,125.0
2025-01-16 16:00:00,109.0,111.5,1281.0,48.4,53.4,103.0
2025-01-16 17:00:00,93.6,94.8,1654.0,50.4,49.8,89.0
2025-01-16 18:00:00,118.3,119.7,1951.0,58.3,53.1,71.0
2025-01-16 19:00:00,132.2,133.6,2202.0,69.0,57.5,47.0
2025-01-16 20:00:00,140.2,141.1,2311.0,75.0,59.3,29.0
2025-01-16 21:00:00,141.1,142.0,2200.0,72.6,56.7,23.0
2025-01-16 22:00:00,140.2,140.6,1947.0,65.6,51.6,22.0
2025-01-16 23:00:00,138.3,138.8,1688.0,57.9,45.9,24.0
2025-01-17 00:00:00,130.9,131.3,1450.0,50.5,39.6,27.0
2025-01-17 01:00:00,125.7,126.2,1206.0,42.4,32.8,31.0
2025-01-17 02:00:00,122.9,123.4,1008.0,35.0,27.7,36.0
2025-01-17 03:00:00,119.0,119.7,852.0,27.8,24.8,42.0
2025-01-17 04:00:00,112.9,113.6,741.0,21.2,23.6,49.0
2025-01-17 05:00:00,105.0,105.7,741.0,16.8,23.3,56.0
2025-01-17 06:00:00,99.7,100.4,953.0,21.0,28.3,52.0
2025-01-17 07:00:00,101.7,102.7,1276.0,26.6,35.2,47.0
2025-01-17 08:00:00,105.7,106.4,1468.0,29.6,41.5,50.0
2025-01-17 09:00:00,105.5,106.2,1404.0,27.6,46.7,68.0
2025-01-17 10:00:00,99.0,99.9,1209.0,23.1,51.2,93.0
2025-01-17 11:00:00,88.5,89.4,1023.0,19.1,53.3,115.0
2025-01-17 12:00:00,72.9,73.8,866.0,16.0,51.5,130.0
2025-01-17 13:00:00,63.6,64.7,717.0,13.5,47.3,141.0
2025-01-17 14:00:00,59.4,60.5,654.0,13.7,43.3,144.0
2025-01-17 15:00:00,58.1,59.4,741.0,18.5,40.1,133.0
2025-01-17 16:00:00,59.1,60.3,915.0,26.1,37.1,114.0
2025-01-17 17:00:00,95.0,97.8,1061.0,30.4,34.9,93.0
2025-01-17 18:00:00,102.2,104.5,1143.0,34.3,33.8,80.0
2025-01-17 19:00:00,106.6,108.7,1199.0,39.6,32.3,63.0
2025-01-17 20:00:00,110.8,112.9,1223.0,42.9,30.9,49.0
2025-01-17 21:00:00,113.9,115.7,1205.0,42.4,30.1,44.0
2025-01-17 22:00:00,117.8,119.7,1156.0,40.0,29.4,43.0
2025-01-17 23:00:00,120.1,121.5,1107.0,37.4,28.5,42.0
2025-01-18 00:00:00,119.2,120.6,1068.0,35.2,26.8,40.0
2025-01-18 01:00:00,121.1,122.5,1029.0,32.9,24.9,38.0
2025-01-18 02:00:00,123.4,124.8,997.0,30.6,23.3,37.0
2025-01-18 03:00:00,124.3,125.3,964.0,27.6,22.1,37.0
2025-01-18 04:00:00,122.0,123.4,937.0,24.6,21.3,38.0
2025-01-18 05:00:00,137.8,138.8,942.0,33.3,26.8,30.0
2025-01-18 06:00:00,133.2,134.1,1008.0,34.6,29.6,31.0
2025-01-18 07:00:00,136.9,138.3,1105.0,36.2,33.5,34.0
2025-01-18 08:00:00,135.5,136.9,1176.0,36.1,36.3,43.0
2025-01-18 09:00:00,127.6,129.0,1198.0,32.7,36.7,63.0
2025-01-18 10:00:00,119.2,120.6,1192.0,27.7,36.0,89.0
2025-01-18 11:00:00,103.1,105.2,1166.0,23.4,36.4,111.0
2025-01-18 12:00:00,89.6,92.4,1053.0,18.8,39.0,130.0
2025-01-18 13:00:00,80.1,83.6,919.0,15.1,42.8,146.0
2025-01-18 14:00:00,73.3,77.3,972.0,18.2,46.5,149.0
2025-01-18 15:00:00,69.2,73.3,1286.0,32.7,48.2,132.0
2025-01-18 16:00:00,71.0,75.0,1787.0,54.1,50.0,102.0
2025-01-18 17:00:00,116.4,120.6,2458.0,76.9,63.0,71.0
2025-01-18 18:00:00,157.9,162.1,3520.0,94.8,83.0,51.0
2025-01-18 19:00:00,197.4,201.6,4751.0,119.0,110.2,25.0
2025-01-18 20:00:00,231.9,236.1,5477.0,134.2,128.3,5.0
2025-01-18 21:00:00,257.0,261.7,5296.0,132.3,129.2,0.0
2025-01-18 22:00:00,267.3,271.0,4608.0,121.4,120.9,2.0
2025-01-18 23:00:00,238.4,241.2,3939.0,110.3,110.9,5.0
2025-01-19 00:00:00,219.8,223.5,3422.0,101.2,100.3,7.0
2025-01-19 01:00:00,210.9,214.7,2924.0,91.8,88.0,11.0
2025-01-19 02:00:00,207.2,210.9,2570.0,84.3,78.7,13.0
2025-01-19 03:00:00,206.8,210.9,2441.0,79.9,74.3,13.0
2025-01-19 04:00:00,204.9,209.1,2456.0,77.4,72.8,11.0
2025-01-19 05:00:00,241.2,245.9,2495.0,93.5,116.8,9.0
2025-01-19 06:00:00,241.2,245.9,2546.0,93.4,123.9,8.0
2025-01-19 07:00:00,258.0,262.6,2622.0,92.8,132.7,8.0
2025-01-19 08:00:00,271.9,275.7,2639.0,88.0,132.6,21.0
2025-01-19 09:00:00,206.8,210.0,2576.0,75.9,115.1,58.0
2025-01-19 10:00:00,155.1,159.3,2455.0,59.8,88.7,108.0
2025-01-19 11:00:00,124.8,128.5,2258.0,45.8,68.0,148.0
2025-01-19 12:00:00,102.7,105.9,1882.0,34.2,59.2,174.0
2025-01-19 13:00:00,92.2,94.8,1430.0,24.8,56.1,190.0
2025-01-19 14:00:00,88.5,90.6,1194.0,23.0,54.5,191.0
2025-01-19 15:00:00,86.8,88.9,1342.0,33.8,53.2,169.0
2025-01-19 16:00:00,90.3,92.0,1705.0,52.2,53.4,132.0
2025-01-19 17:00:00,122.9,124.8,2074.0,63.6,61.0,120.0
2025-01-19 18:00:00,144.4,145.8,2409.0,73.4,63.6,94.0
2025-01-19 19:00:00,159.7,161.1,2749.0,86.6,67.1,57.0
2025-01-19 20:00:00,170.4,171.8,2999.0,94.3,69.4,30.0
2025-01-19 21:00:00,180.2,181.6,3163.0,92.3,70.1,20.0
2025-01-19 22:00:00,185.8,187.2,3238.0,84.9,69.6,20.0
2025-01-19 23:00:00,183.0,184.4,3118.0,75.9,66.3,22.0
2025-01-20 00:00:00,170.0,171.4,2656.0,65.8,58.2,25.0
2025-01-20 01:00:00,156.0,156.9,2001.0,54.1,47.5,31.0
2025-01-20 02:00:00,143.4,144.4,1490.0,43.9,39.0,36.0
2025-01-20 03:00:00,135.0,136.0,1252.0,35.6,34.6,39.0
2025-01-20 04:00:00,127.6,128.5,1160.0,28.7,32.4,40.0
2025-01-20 05:00:00,114.3,115.0,1169.0,21.4,30.7,45.0
2025-01-20 06:00:00,109.2,109.9,1335.0,24.8,32.9,41.0
2025-01-20 07:00:00,111.3,112.0,1603.0,29.3,35.8,37.0
2025-01-20 08:00:00,112.9,113.6,1762.0,31.4,37.7,43.0
2025-01-20 09:00:00,114.6,115.0,1711.0,28.9,37.6,70.0
2025-01-20 10:00:00,111.3,112.0,1551.0,24.0,36.5,108.0
2025-01-20 11:00:00,100.8,101.5,1382.0,19.3,34.9,138.0
2025-01-20 12:00:00,82.7,83.4,1205.0,14.7,32.7,153.0
2025-01-20 13:00:00,70.1,70.8,1018.0,10.3,30.1,161.0
2025-01-20 14:00:00,64.5,65.2,915.0,9.9,28.2,159.0
2025-01-20 15:00:00,62.2,62.9,957.0,16.1,27.4,144.0
2025-01-20 16:00:00,64.0,64.7,1083.0,26.2,27.3,121.0
2025-01-20 17:00:00,81.0,81.5,1209.0,33.8,27.6,94.0
2025-01-20 18:00:00,90.6,91.0,1325.0,38.0,28.8,82.0
2025-01-20 19:00:00,96.2,96.6,1441.0,43.5,30.4,65.0
2025-01-20 20:00:00,99.0,99.4,1499.0,45.9,31.1,54.0
2025-01-20 21:00:00,99.4,100.1,1464.0,42.4,30.0,53.0
2025-01-20 22:00:00,99.7,100.6,1370.0,35.8,28.0,57.0
2025-01-20 23:00:00,98.3,99.4,1263.0,29.5,25.9,61.0
2025-01-21 00:00:00,94.8,95.7,1135.0,24.4,23.8,65.0
2025-01-21 01:00:00,92.4,93.1,994.0,19.6,21.6,69.0
2025-01-21 02:00:00,91.0,91.5,901.0,16.1,20.3,72.0
2025-01-21 03:00:00,90.1,90.6,873.0,13.8,20.0,73.0
2025-01-21 04:00:00,89.6,89.9,894.0,12.8,20.6,72.0
2025-01-21 05:00:00,88.9,89.4,980.0,13.1,22.6,75.0
2025-01-21 06:00:00,90.3,90.6,1195.0,19.1,25.1,66.0
2025-01-21 07:00:00,97.1,97.3,1475.0,27.1,28.5,54.0
2025-01-21 08:00:00,102.0,102.4,1648.0,31.6,30.9,54.0
2025-01-21 09:00:00,104.3,104.8,1625.0,29.5,31.5,78.0
2025-01-21 10:00:00,100.4,101.0,1495.0,23.9,31.1,113.0
2025-01-21 11:00:00,91.5,92.4,1349.0,18.8,30.1,141.0
2025-01-21 12:00:00,75.9,76.8,1184.0,14.7,28.4,155.0
2025-01-21 13:00:00,58.6,59.8,1003.0,11.1,26.2,162.0
2025-01-21 14:00:00,47.6,48.8,914.0,11.0,24.5,160.0
2025-01-21 15:00:00,43.7,44.8,989.0,16.8,23.7,144.0
2025-01-21 16:00:00,44.5,45.5,1155.0,26.0,23.3,120.0
2025-01-21 17:00:00,65.7,67.5,1302.0,35.9,25.2,87.0
2025-01-21 18:00:00,75.0,76.6,1402.0,40.1,26.1,75.0
2025-01-21 19:00:00,79.9,81.3,1481.0,45.7,27.4,58.0
2025-01-21 20:00:00,82.9,84.5,1511.0,48.7,28.0,46.0
2025-01-21 21:00:00,85.2,87.1,1468.0,46.9,27.6,42.0
2025-01-21 22:00:00,88.5,91.0,1376.0,42.5,26.5,43.0
2025-01-21 23:00:00,89.9,93.1,1270.0,37.4,24.9,45.0
2025-01-22 00:00:00,87.8,91.3,1144.0,31.7,22.5,48.0
2025-01-22 01:00:00,86.6,90.1,1004.0,25.4,19.7,52.0
2025-01-22 02:00:00,85.7,88.9,908.0,20.6,17.7,55.0
2025-01-22 03:00:00,84.5,87.5,850.0,17.7,16.8,55.0
2025-01-22 04:00:00,83.4,85.9,836.0,16.3,16.8,55.0
2025-01-22 05:00:00,81.3,83.4,937.0,16.9,18.5,55.0
2025-01-22 06:00:00,83.1,85.2,1276.0,24.0,23.0,45.0
2025-01-22 07:00:00,93.4,95.7,1730.0,33.6,29.2,33.0
2025-01-22 08:00:00,103.1,105.5,2004.0,39.2,33.7,35.0
2025-01-22 09:00:00,102.0,104.5,1944.0,37.1,34.7,64.0
2025-01-22 10:00:00,97.8,101.5,1703.0,31.1,34.0,108.0
2025-01-22 11:00:00,87.3,92.9,1449.0,25.5,33.8,140.0
2025-01-22 12:00:00,68.7,77.1,1179.0,20.2,35.0,153.0
2025-01-22 13:00:00,51.7,61.7,895.0,15.3,36.7,154.0
2025-01-22 14:00:00,43.4,53.2,771.0,15.9,38.0,146.0
2025-01-22 15:00:00,41.3,50.3,954.0,26.7,38.7,124.0
2025-01-22 16:00:00,45.8,53.1,1296.0,43.0,39.0,93.0
2025-01-22 17:00:00,75.2,84.8,1527.0,76.3,46.9,48.0
2025-01-22 18:00:00,104.3,113.6,1527.0,83.1,53.3,35.0
2025-01-22 19:00:00,122.9,132.2,1416.0,92.0,61.6,18.0
2025-01-22 20:00:00,129.0,139.2,1278.0,95.0,64.7,7.0
2025-01-22 21:00:00,132.7,142.5,1125.0,86.4,57.4,10.0
2025-01-22 22:00:00,120.1,128.5,946.0,71.9,44.8,20.0
2025-01-22 23:00:00,94.8,102.0,787.0,60.7,35.5,27.0
2025-01-23 00:00:00,92.9,100.4,660.0,57.3,33.7,27.0
2025-01-23 01:00:00,100.4,109.4,554.0,57.3,35.1,24.0
2025-01-23 02:00:00,108.3,118.0,486.0,56.1,35.7,23.0
2025-01-23 03:00:00,118.3,127.6,437.0,51.2,33.4,25.0
2025-01-23 04:00:00,105.2,112.7,427.0,45.1,30.3,29.0
2025-01-23 05:00:00,108.0,115.0,532.0,47.9,29.2,18.0
2025-01-23 06:00:00,101.0,106.9,880.0,46.5,30.6,19.0
2025-01-23 07:00:00,103.4,108.7,1343.0,44.3,32.4,22.0
2025-01-23 08:00:00,105.2,109.7,1611.0,40.8,33.9,34.0
2025-01-23 09:00:00,106.2,109.4,1503.0,35.1,34.8,64.0
2025-01-23 10:00:00,94.1,97.6,1200.0,28.2,35.3,103.0
2025-01-23 11:00:00,73.1,77.1,930.0,21.8,34.7,132.0
2025-01-23 12:00:00,48.1,51.9,753.0,15.7,32.0,143.0
2025-01-23 13:00:00,37.4,40.6,608.0,10.3,28.3,145.0
2025-01-23 14:00:00,33.8,36.6,544.0,8.5,25.5,140.0
2025-01-23 15:00:00,32.6,35.3,609.0,12.6,24.6,128.0
2025-01-23 16:00:00,35.4,37.6,755.0,20.3,24.7,109.0
2025-01-23 17:00:00,41.7,43.8,880.0,30.5,26.6,88.0
2025-01-23 18:00:00,49.6,52.2,961.0,35.6,28.1,75.0
2025-01-23 19:00:00,55.9,60.1,1021.0,42.4,30.0,58.0
2025-01-23 20:00:00,60.1,65.9,1035.0,46.4,31.1,45.0
2025-01-23 21:00:00,62.2,69.4,976.0,45.4,30.7,41.0
2025-01-23 22:00:00,64.0,71.0,870.0,41.6,29.5,42.0
2025-01-23 23:00:00,63.8,69.6,772.0,37.0,27.7,44.0
2025-01-24 00:00:00,61.5,65.9,693.0,31.4,24.9,46.0
2025-01-24 01:00:00,60.5,64.7,621.0,24.9,21.5,50.0
2025-01-24 02:00:00,60.1,65.2,573.0,20.1,19.0,52.0
2025-01-24 03:00:00,59.8,66.1,540.0,17.7,18.0,51.0
2025-01-24 04:00:00,60.1,67.3,531.0,16.9,18.0,49.0
2025-01-24 05:00:00,62.9,72.9,589.0,18.9,19.1,44.0
2025-01-24 06:00:00,65.0,74.3,787.0,22.9,21.5,38.0
2025-01-24 07:00:00,72.6,80.6,1052.0,28.3,24.8,31.0
2025-01-24 08:00:00,77.8,83.4,1213.0,30.7,27.5,36.0
2025-01-24 09:00:00,79.4,82.9,1181.0,27.6,29.4,62.0
2025-01-24 10:00:00,75.4,77.8,1045.0,21.6,30.6,100.0
2025-01-24 11:00:00,66.4,67.5,901.0,16.2,30.8,130.0
2025-01-24 12:00:00,49.9,50.8,752.0,11.9,29.0,146.0
2025-01-24 13:00:00,34.6,35.6,594.0,8.2,26.1,154.0
2025-01-24 14:00:00,29.8,30.9,512.0,7.4,24.0,154.0
2025-01-24 15:00:00,28.6,29.6,563.0,11.3,23.3,143.0
2025-01-24 16:00:00,29.7,30.9,689.0,18.1,23.3,124.0
2025-01-24 17:00:00,34.7,36.3,799.0,26.8,23.9,92.0
2025-01-24 18:00:00,43.2,46.7,866.0,31.4,25.4,81.0
2025-01-24 19:00:00,48.8,56.7,917.0,37.5,27.4,66.0
2025-01-24 20:00:00,52.7,65.4,947.0,40.6,28.5,55.0
2025-01-24 21:00:00,54.2,68.5,952.0,38.2,27.8,53.0
2025-01-24 22:00:00,55.9,68.0,935.0,32.8,26.1,56.0
2025-01-24 23:00:00,56.2,65.2,898.0,27.7,24.3,58.0
2025-01-25 00:00:00,54.5,62.2,826.0,23.6,22.5,58.0
2025-01-25 01:00:00,54.2,61.9,734.0,19.8,20.5,58.0
2025-01-25 02:00:00,54.5,62.4,667.0,16.9,19.1,57.0
2025-01-25 03:00:00,54.7,62.9,625.0,14.9,18.3,57.0
2025-01-25 04:00:00,54.5,62.2,609.0,13.9,18.0,56.0
2025-01-25 05:00:00,51.3,57.4,662.0,13.8,17.8,56.0
2025-01-25 06:00:00,50.8,54.8,863.0,17.8,19.1,50.0
2025-01-25 07:00:00,53.9,56.5,1135.0,23.1,21.0,44.0
2025-01-25 08:00:00,55.5,57.5,1288.0,26.0,22.5,45.0
2025-01-25 09:00:00,55.3,57.0,1215.0,24.4,23.2,61.0
2025-01-25 10:00:00,52.4,54.2,1023.0,20.5,23.5,86.0
2025-01-25 11:00:00,49.4,50.9,846.0,16.8,23.7,107.0
2025-01-25 12:00:00,42.6,43.7,709.0,13.5,24.0,123.0
2025-01-25 13:00:00,35.9,36.8,587.0,10.5,24.1,135.0
2025-01-25 14:00:00,29.8,31.0,535.0,10.4,24.1,138.0
2025-01-25 15:00:00,27.4,29.1,596.0,14.9,23.6,127.0
2025-01-25 16:00:00,28.3,30.5,726.0,22.3,22.9,108.0
2025-01-25 17:00:00,35.7,37.3,856.0,29.7,23.7,83.0
2025-01-25 18:00:00,44.7,47.1,977.0,35.4,24.8,71.0
2025-01-25 19:00:00,49.5,53.2,1097.0,43.1,26.4,55.0
2025-01-25 20:00:00,52.4,57.7,1167.0,47.6,27.1,43.0
2025-01-25 21:00:00,54.2,61.2,1154.0,46.3,26.6,40.0
2025-01-25 22:00:00,56.3,63.8,1092.0,41.8,25.4,41.0
2025-01-25 23:00:00,56.2,63.1,1027.0,36.8,23.6,43.0
2025-01-26 00:00:00,52.5,58.8,968.0,31.7,20.9,44.0
2025-01-26 01:00:00,49.5,55.6,907.0,26.0,17.5,46.0
2025-01-26 02:00:00,46.8,53.6,868.0,21.6,15.1,47.0
2025-01-26 03:00:00,44.7,52.3,841.0,18.6,13.9,47.0
2025-01-26 04:00:00,43.7,51.7,836.0,16.9,13.5,46.0
2025-01-26 05:00:00,45.8,54.6,901.0,17.6,14.7,44.0
2025-01-26 06:00:00,46.6,53.8,1120.0,22.4,17.7,38.0
2025-01-26 07:00:00,54.1,59.8,1409.0,28.8,22.0,30.0
2025-01-26 08:00:00,61.7,65.7,1568.0,32.0,25.5,34.0
2025-01-26 09:00:00,60.1,63.6,1481.0,29.0,27.5,59.0
2025-01-26 10:00:00,57.3,60.1,1264.0,22.8,28.8,94.0
2025-01-26 11:00:00,55.2,56.1,1066.0,17.5,29.8,123.0
2025-01-26 12:00:00,49.1,49.5,924.0,13.8,30.6,140.0
2025-01-26 13:00:00,41.3,41.7,801.0,11.1,31.0,151.0
2025-01-26 14:00:00,36.0,36.2,739.0,11.2,31.3,153.0
2025-01-26 15:00:00,34.0,34.2,765.0,15.0,30.9,142.0
2025-01-26 16:00:00,35.3,35.4,852.0,21.7,30.4,122.0
2025-01-26 17:00:00,61.7,61.7,956.0,34.7,34.7,94.0
2025-01-26 18:00:00,72.9,73.1,1083.0,43.2,36.1,78.0
2025-01-26 19:00:00,79.9,80.1,1228.0,54.9,38.1,57.0
2025-01-26 20:00:00,86.1,86.6,1335.0,63.2,39.6,40.0
2025-01-26 21:00:00,90.6,92.0,1381.0,65.6,40.6,32.0
2025-01-26 22:00:00,95.9,98.5,1390.0,64.8,41.2,29.0
2025-01-26 23:00:00,97.1,101.0,1375.0,61.6,40.1,28.0
2025-01-27 00:00:00,92.7,96.9,1333.0,55.5,36.2,30.0
2025-01-27 01:00:00,88.2,92.7,1267.0,47.1,30.7,34.0
2025-01-27 02:00:00,84.1,88.7,1204.0,39.7,26.1,37.0
2025-01-27 03:00:00,79.6,84.8,1119.0,33.8,23.0,38.0
2025-01-27 04:00:00,75.0,80.6,1037.0,29.0,20.7,39.0
2025-01-27 05:00:00,82.4,89.2,1055.0,34.2,24.0,34.0
2025-01-27 06:00:00,75.7,82.4,1297.0,35.9,25.4,31.0
2025-01-27 07:00:00,78.9,85.7,1641.0,38.1,27.4,28.0
2025-01-27 08:00:00,82.7,88.2,1815.0,37.8,29.1,36.0
2025-01-27 09:00:00,80.3,85.0,1661.0,33.0,30.0,65.0
2025-01-27 10:00:00,73.6,77.3,1337.0,25.9,30.5,104.0
2025-01-27 11:00:00,69.6,70.5,1054.0,19.7,31.1,137.0
2025-01-27 12:00:00,61.0,61.2,871.0,15.1,31.9,158.0
2025-01-27 13:00:00,51.7,51.9,728.0,11.5,32.8,172.0
2025-01-27 14:00:00,45.4,45.6,656.0,10.7,33.2,176.0
2025-01-27 15:00:00,43.9,44.0,672.0,13.8,32.5,165.0
2025-01-27 16:00:00,44.6,44.7,759.0,19.7,31.3,143.0
2025-01-27 17:00:00,70.8,71.2,892.0,28.8,32.6,119.0
2025-01-27 18:00:00,79.2,79.6,1118.0,34.1,33.3,104.0
2025-01-27 19:00:00,83.8,85.0,1389.0,41.2,34.2,84.0
2025-01-27 20:00:00,85.0,88.2,1543.0,45.4,34.4,68.0
2025-01-27 21:00:00,84.5,89.6,1481.0,44.1,33.6,62.0
2025-01-27 22:00:00,83.8,89.9,1301.0,39.8,32.3,61.0
2025-01-27 23:00:00,81.5,86.8,1131.0,35.1,30.4,61.0
2025-01-28 00:00:00,76.8,80.6,1002.0,30.4,27.7,60.0
2025-01-28 01:00:00,73.3,75.9,882.0,25.5,24.6,60.0
2025-01-28 02:00:00,71.0,73.1,804.0,21.7,22.3,59.0
2025-01-28 03:00:00,69.8,72.6,761.0,19.3,21.1,57.0
2025-01-28 04:00:00,69.6,74.0,761.0,18.2,20.7,53.0
2025-01-28 05:00:00,75.0,77.5,857.0,21.4,22.4,47.0
2025-01-28 06:00:00,74.3,76.4,1159.0,26.7,25.3,40.0
2025-01-28 07:00:00,83.1,85.0,1557.0,33.8,29.5,31.0
2025-01-28 08:00:00,93.1,94.5,1775.0,37.4,33.2,36.0
2025-01-28 09:00:00,91.7,92.4,1651.0,34.3,36.0,65.0
2025-01-28 10:00:00,86.1,86.8,1347.0,27.8,38.4,106.0
2025-01-28 11:00:00,81.0,81.5,1077.0,22.0,40.6,143.0
2025-01-28 12:00:00,72.6,73.1,897.0,17.5,42.7,171.0
2025-01-28 13:00:00,64.5,65.2,752.0,13.8,44.6,195.0
2025-01-28 14:00:00,58.3,59.1,686.0,13.7,46.0,204.0
2025-01-28 15:00:00,54.7,55.6,680.0,17.5,45.6,194.0
2025-01-28 16:00:00,55.3,56.0,754.0,24.8,44.8,170.0
2025-01-28 17:00:00,88.7,89.4,1016.0,42.9,51.4,148.0
2025-01-28 18:00:00,111.3,112.0,1615.0,64.9,56.8,113.0
2025-01-28 19:00:00,138.3,138.8,2401.0,95.4,64.7,64.0
2025-01-28 20:00:00,161.1,161.6,3033.0,119.2,73.9,26.0
2025-01-28 21:00:00,181.1,181.6,3427.0,130.6,87.0,10.0
2025-01-28 22:00:00,207.2,207.7,3667.0,135.2,101.5,5.0
2025-01-28 23:00:00,224.4,225.8,3664.0,135.0,108.3,3.0
2025-01-29 00:00:00,218.9,219.8,3274.0,129.8,101.3,2.0
2025-01-29 01:00:00,204.4,204.9,2641.0,119.8,86.7,4.0
2025-01-29 02:00:00,190.0,190.5,2104.0,106.9,73.5,10.0
2025-01-29 03:00:00,178.3,178.8,1757.0,89.4,64.8,20.0
2025-01-29 04:00:00,168.6,169.0,1506.0,69.1,57.6,33.0
2025-01-29 05:00:00,173.7,174.2,1412.0,75.5,60.4,23.0
2025-01-29 06:00:00,170.0,170.4,1607.0,71.2,58.9,26.0
2025-01-29 07:00:00,172.3,173.2,1960.0,64.9,56.8,32.0
2025-01-29 08:00:00,170.0,170.4,2131.0,56.9,55.1,52.0
2025-01-29 09:00:00,162.5,163.4,1935.0,45.9,54.1,100.0
2025-01-29 10:00:00,148.5,149.5,1558.0,33.2,53.3,162.0
2025-01-29 11:00:00,126.2,127.6,1222.0,23.3,52.9,209.0
2025-01-29 12:00:00,98.7,100.6,989.0,17.3,52.9,231.0
2025-01-29 13:00:00,82.7,84.5,798.0,14.1,53.2,238.0
2025-01-29 14:00:00,73.8,75.7,688.0,14.5,53.0,233.0
2025-01-29 15:00:00,70.1,71.9,686.0,19.8,51.5,214.0
2025-01-29 16:00:00,71.0,72.6,766.0,28.6,49.4,183.0
2025-01-29 17:00:00,104.8,107.3,887.0,39.1,50.7,151.0
2025-01-29 18:00:00,121.5,123.9,1081.0,50.3,52.9,125.0
2025-01-29 19:00:00,138.3,140.6,1316.0,65.6,55.8,89.0
2025-01-29 20:00:00,151.3,153.7,1464.0,74.9,57.6,63.0
2025-01-29 21:00:00,158.8,161.1,1453.0,73.7,57.6,55.0
2025-01-29 22:00:00,164.8,167.2,1354.0,66.6,56.5,57.0
2025-01-29 23:00:00,166.2,168.6,1253.0,57.7,54.3,62.0
2025-01-30 00:00:00,162.5,164.8,1172.0,46.8,50.4,70.0
2025-01-30 01:00:00,158.3,160.7,1089.0,34.1,45.4,82.0
2025-01-30 02:00:00,155.1,157.9,1025.0,24.3,41.8,91.0
2025-01-30 03:00:00,153.2,155.5,957.0,18.6,40.4,96.0
2025-01-30 04:00:00,152.3,154.6,908.0,15.8,40.4,97.0
2025-01-30 05:00:00,167.2,169.5,966.0,23.4,39.4,75.0
2025-01-30 06:00:00,172.3,174.6,1263.0,31.6,41.5,63.0
2025-01-30 07:00:00,184.4,187.2,1666.0,42.5,44.5,49.0
2025-01-30 08:00:00,190.0,192.3,1870.0,48.4,47.1,54.0
2025-01-30 09:00:00,194.2,195.6,1685.0,44.5,48.6,95.0
2025-01-30 10:00:00,176.0,178.3,1300.0,35.5,49.7,156.0
2025-01-30 11:00:00,143.4,146.7,976.0,28.0,51.5,202.0
2025-01-30 12:00:00,105.0,107.8,803.0,23.1,54.7,222.0
2025-01-30 13:00:00,88.7,90.8,692.0,19.6,58.4,228.0
2025-01-30 14:00:00,79.4,81.3,633.0,20.4,61.6,225.0
2025-01-30 15:00:00,75.2,76.6,615.0,26.5,63.4,216.0
2025-01-30 16:00:00,76.1,77.5,649.0,36.9,64.5,198.0
2025-01-30 17:00:00,126.7,129.0,762.0,55.1,69.6,165.0
2025-01-30 18:00:00,153.7,155.5,1023.0,72.5,71.7,129.0
2025-01-30 19:00:00,176.5,178.3,1362.0,96.3,74.6,79.0
2025-01-30 20:00:00,191.4,193.2,1596.0,113.2,76.0,40.0
2025-01-30 21:00:00,197.4,198.8,1604.0,116.8,75.1,24.0
2025-01-30 22:00:00,198.8,200.2,1506.0,113.5,72.7,20.0
2025-01-30 23:00:00,198.8,200.7,1485.0,108.7,69.8,18.0
2025-01-31 00:00:00,198.8,200.7,1648.0,103.6,66.1,16.0
2025-01-31 01:00:00,203.0,204.9,1887.0,97.0,61.8,16.0
2025-01-31 02:00:00,208.6,210.5,2061.0,90.6,58.0,16.0
2025-01-31 03:00:00,211.9,213.7,2085.0,84.5,54.8,15.0
2025-01-31 04:00:00,211.9,213.7,2044.0,78.7,52.0,15.0
2025-01-31 05:00:00,251.5,254.3,2055.0,105.3,80.4,1.0
2025-01-31 06:00:00,245.9,248.7,2231.0,99.6,75.7,0.0
2025-01-31 07:00:00,243.1,244.9,2457.0,91.4,69.2,0.0
2025-01-31 08:00:00,235.6,237.0,2509.0,81.8,64.3,16.0
2025-01-31 09:00:00,218.9,220.3,2243.0,70.8,63.2,73.0
2025-01-31 10:00:00,200.2,201.6,1803.0,58.4,63.9,149.0
2025-01-31 11:00:00,159.3,161.6,1389.0,46.6,63.1,203.0
2025-01-31 12:00:00,101.3,105.9,1042.0,34.0,59.4,215.0
2025-01-31 13:00:00,69.2,77.3,722.0,22.0,54.3,204.0
2025-01-31 14:00:00,55.8,66.8,506.0,16.2,49.7,188.0
2025-01-31 15:00:00,51.9,64.3,420.0,19.3,45.4,173.0
2025-01-31 16:00:00,53.7,65.4,437.0,28.7,41.5,154.0
2025-01-31 17:00:00,88.0,104.3,558.0,45.3,43.5,130.0
2025-01-31 18:00:00,117.1,133.6,855.0,66.0,52.5,100.0
